"Date","Price","Open","High","Low","Vol.","Change %"
"12/07/2000","5.4365","5.4300","5.4365","5.4300","","0.00%"
"12/06/2000","5.4363","5.4070","5.4369","5.4070","","0.39%"
"12/05/2000","5.4150","5.4366","5.4468","5.4050","","-0.43%"
"12/04/2000","5.4384","5.4366","5.4391","5.4366","","0.03%"
"12/01/2000","5.4367","5.4364","5.4370","5.4100","","0.01%"
"11/30/2000","5.4364","5.4366","5.4369","5.4361","","0.00%"
"11/29/2000","5.4363","5.4369","5.4372","5.4360","","-0.01%"
"11/28/2000","5.4371","5.4369","5.4371","5.4369","","0.00%"
"11/27/2000","5.4371","5.4369","5.4371","5.4369","","0.01%"
"11/24/2000","5.4368","5.4368","5.4386","5.4368","","0.00%"
"11/23/2000","5.4369","5.3900","5.4370","5.3900","","0.00%"
"11/22/2000","5.4371","5.4370","5.4371","5.4370","","0.00%"
"11/21/2000","5.4369","5.4371","5.4373","5.4365","","0.00%"
"11/20/2000","5.4368","5.4372","5.4375","5.4362","","0.00%"
"11/17/2000","5.4369","5.4372","5.4375","5.4360","","0.00%"
"11/16/2000","5.4370","5.3400","5.4377","5.3400","","-0.03%"
"11/15/2000","5.4385","5.4375","5.4385","5.4375","","0.01%"
"11/14/2000","5.4380","5.4371","5.4380","5.4371","","0.01%"
"11/13/2000","5.4375","5.4370","5.4375","5.4365","","0.01%"
"11/10/2000","5.4370","5.4374","5.4376","5.4367","","-0.01%"
"11/09/2000","5.4375","5.4374","5.4376","5.4367","","0.00%"
"11/08/2000","5.4376","5.4373","5.4379","5.4373","","0.00%"
"11/07/2000","5.4374","5.4370","5.4387","5.4369","","0.00%"
"11/06/2000","5.4372","5.4371","5.4377","5.4369","","0.00%"
"11/03/2000","5.4373","5.4371","5.4392","5.4369","","0.00%"
"11/02/2000","5.4375","5.3800","5.4419","5.3800","","0.00%"
"11/01/2000","5.4373","5.4369","5.4403","5.3700","","0.00%"
"10/31/2000","5.4375","5.4369","5.4376","5.4369","","0.00%"
"10/30/2000","5.4373","5.2700","5.4380","5.2700","","-0.01%"
"10/27/2000","5.4381","5.4370","5.4396","5.2500","","1.55%"
"10/26/2000","5.3550","5.3500","5.4625","5.3300","","-1.52%"
"10/25/2000","5.4375","5.4372","5.4375","5.3600","","-0.01%"
"10/24/2000","5.4382","5.3900","5.4382","5.3900","","-0.03%"
"10/23/2000","5.4400","5.4373","5.4475","5.4300","","0.05%"
"10/20/2000","5.4375","5.4379","5.4403","5.4370","","-0.01%"
"10/19/2000","5.4380","5.4450","5.4455","5.4370","","-0.01%"
"10/18/2000","5.4385","5.4386","5.4391","5.4380","","0.00%"
"10/17/2000","5.4385","5.4392","5.4397","5.4000","","-0.01%"
"10/16/2000","5.4390","5.4390","5.4391","5.4389","","-0.03%"
"10/13/2000","5.4404","5.4400","5.4406","5.4398","","0.02%"
"10/12/2000","5.4392","5.4420","5.4442","5.4390","","-0.02%"
"10/11/2000","5.4403","5.4460","5.4462","5.4400","","-0.08%"
"10/10/2000","5.4445","5.4300","5.4455","5.4300","","-0.05%"
"10/09/2000","5.4473","5.4420","5.4497","5.4420","","-0.32%"
"10/06/2000","5.4650","5.4400","5.4690","5.4400","","0.45%"
"10/05/2000","5.4405","5.4400","5.4805","5.4400","","-1.62%"
"10/04/2000","5.5300","5.4700","5.5300","5.4700","","1.49%"
"10/03/2000","5.4490","5.4400","5.4490","5.4400","","0.08%"
"10/02/2000","5.4445","5.4600","5.4615","5.4430","","-0.74%"
"09/29/2000","5.4850","5.4450","5.4850","5.4450","","0.81%"
"09/28/2000","5.4410","5.4400","5.4410","5.4400","","-1.52%"
"09/27/2000","5.5250","5.4900","5.5250","5.4400","","1.56%"
"09/26/2000","5.4402","5.5220","5.5405","5.4397","","-0.59%"
"09/25/2000","5.4725","5.4450","5.4725","5.4392","","0.58%"
"09/22/2000","5.4410","5.4390","5.4430","5.4390","","-0.01%"
"09/21/2000","5.4413","5.4390","5.4473","5.4390","","0.03%"
"09/20/2000","5.4395","5.4392","5.4455","5.4390","","-0.01%"
"09/19/2000","5.4400","5.4400","5.4405","5.4393","","0.01%"
"09/18/2000","5.4395","5.4400","5.4415","5.4390","","-0.06%"
"09/15/2000","5.4430","5.4400","5.4430","5.4385","","0.06%"
"09/14/2000","5.4400","5.4390","5.4400","5.4390","","0.01%"
"09/13/2000","5.4396","5.4390","5.4399","5.4390","","-0.19%"
"09/12/2000","5.4500","5.4455","5.4655","5.4300","","-0.14%"
"09/11/2000","5.4575","5.4440","5.4625","5.4400","","0.29%"
"09/08/2000","5.4415","5.4395","5.4435","5.4380","","0.02%"
"09/07/2000","5.4402","5.4400","5.4437","5.4390","","1.50%"
"09/06/2000","5.3600","5.4390","5.4970","5.3100","","-1.46%"
"09/05/2000","5.4393","5.4400","5.4408","5.4385","","-0.03%"
"09/04/2000","5.4410","5.4600","5.4620","5.4385","","-0.34%"
"09/01/2000","5.4595","5.4385","5.4615","5.4385","","0.28%"
"08/31/2000","5.4440","5.4385","5.4450","5.4385","","0.10%"
"08/30/2000","5.4386","5.4385","5.4861","5.4385","","-0.06%"
"08/29/2000","5.4421","5.4382","5.4421","5.4381","","0.07%"
"08/28/2000","5.4384","5.4383","5.4386","5.4383","","0.00%"
"08/25/2000","5.4386","5.4385","5.4386","5.4385","","0.00%"
"08/24/2000","5.4386","5.4385","5.4386","5.4385","","0.00%"
"08/23/2000","5.4386","5.4384","5.4391","5.4384","","0.00%"
"08/22/2000","5.4385","5.4385","5.4601","5.4384","","0.00%"
"08/21/2000","5.4387","5.4385","5.4387","5.4383","","-0.06%"
"08/18/2000","5.4418","5.4390","5.4418","5.4390","","0.06%"
"08/17/2000","5.4386","5.4384","5.4396","5.4384","","-0.02%"
"08/16/2000","5.4395","5.4384","5.4400","5.4383","","0.02%"
"08/15/2000","5.4386","5.4385","5.4386","5.4385","","0.00%"
"08/14/2000","5.4386","5.4385","5.4386","5.4385","","0.00%"
"08/11/2000","5.4386","5.4385","5.4387","5.4385","","0.00%"
"08/10/2000","5.4386","5.4385","5.4386","5.4385","","0.00%"
"08/09/2000","5.4386","5.4384","5.4386","5.4384","","0.00%"
"08/08/2000","5.4387","5.4384","5.4387","5.4384","","0.00%"
"08/07/2000","5.4386","5.4384","5.4386","5.4384","","0.00%"
"08/04/2000","5.4387","5.4385","5.4387","5.4385","","1.28%"
"08/03/2000","5.3700","5.4385","5.4685","5.3400","","-1.26%"
"08/02/2000","5.4386","5.4385","5.4388","5.3500","","0.53%"
"08/01/2000","5.4100","5.3800","5.4100","5.3800","","-0.28%"
"07/31/2000","5.4250","5.4100","5.4250","5.4100","","-0.26%"
"07/28/2000","5.4389","5.4388","5.4389","5.4388","","0.44%"
"07/27/2000","5.4150","5.3900","5.4150","5.3900","","-0.82%"
"07/26/2000","5.4600","5.4350","5.4600","5.4350","","0.00%"
"07/25/2000","5.4600","5.4000","5.4640","5.3800","","0.46%"
"07/24/2000","5.4350","5.4389","5.4639","5.4100","","-0.07%"
"07/21/2000","5.4389","5.4388","5.4389","5.4388","","-0.48%"
"07/20/2000","5.4650","5.4555","5.4805","5.4400","","0.00%"
"07/19/2000","5.4650","5.4385","5.5050","5.4385","","-0.55%"
"07/18/2000","5.4950","5.4800","5.5200","5.4383","","-0.54%"
"07/17/2000","5.5250","5.4385","5.5350","5.4385","","1.59%"
"07/14/2000","5.4387","5.4386","5.4387","5.4385","","-0.02%"
"07/13/2000","5.4400","5.4250","5.4488","5.4000","","0.03%"
"07/12/2000","5.4386","5.4150","5.4386","5.4150","","0.16%"
"07/11/2000","5.4300","5.4383","5.4585","5.4100","","-0.28%"
"07/10/2000","5.4450","5.4800","5.5050","5.4200","","-0.82%"
"07/07/2000","5.4900","5.4850","5.6100","5.4383","","-0.45%"
"07/06/2000","5.5150","5.4400","5.5250","5.4378","","1.40%"
"07/05/2000","5.4390","5.5000","5.5008","5.4380","","-1.73%"
"07/04/2000","5.5350","5.5150","5.5450","5.5000","","0.18%"
"07/03/2000","5.5250","5.5500","5.5750","5.4370","","-0.45%"
"06/30/2000","5.5500","5.4376","5.5500","5.4376","","2.06%"
"06/29/2000","5.4378","5.4370","5.5307","5.4370","","-1.93%"
"06/28/2000","5.5450","5.5300","5.5450","5.5300","","1.98%"
"06/27/2000","5.4375","5.4370","5.4378","5.4370","","0.00%"
"06/26/2000","5.4375","5.4365","5.4380","5.4365","","0.00%"
"06/23/2000","5.4375","5.4350","5.5205","5.4350","","0.01%"
"06/22/2000","5.4371","5.4365","5.4371","5.4365","","-0.01%"
"06/21/2000","5.4377","5.4365","5.4380","5.4360","","-0.08%"
"06/20/2000","5.4422","5.5650","5.5678","5.4365","","-2.38%"
"06/19/2000","5.5750","5.5720","5.5900","5.4800","","-0.18%"
"06/16/2000","5.5850","5.5555","5.5900","5.4365","","0.00%"
"06/15/2000","5.5850","5.4455","5.5850","5.4357","","0.40%"
"06/14/2000","5.5625","5.4385","5.5625","5.4385","","2.24%"
"06/13/2000","5.4408","5.4450","5.4475","5.4370","","-0.08%"
"06/12/2000","5.4450","5.4365","5.4450","5.4365","","-2.51%"
"06/09/2000","5.5850","5.4550","5.5950","5.4350","","0.18%"
"06/08/2000","5.5750","5.5650","5.5800","5.4325","","0.09%"
"06/07/2000","5.5700","5.4550","5.5700","5.4290","","2.45%"
"06/06/2000","5.4370","5.4400","5.5620","5.4350","","-2.48%"
"06/05/2000","5.5750","5.5200","5.5750","5.4320","","0.09%"
"06/02/2000","5.5700","5.5300","5.5700","5.4200","","0.09%"
"06/01/2000","5.5650","5.5200","5.5750","5.4200","","0.18%"
"05/31/2000","5.5550","5.5200","5.5650","5.4144","","0.09%"
"05/30/2000","5.5500","5.4130","5.5600","5.4130","","2.48%"
"05/29/2000","5.4155","5.4700","5.5215","5.4140","","-2.34%"
"05/26/2000","5.5450","5.4090","5.5650","5.4090","","2.50%"
"05/25/2000","5.4100","5.5000","5.5010","5.4090","","-2.26%"
"05/24/2000","5.5350","5.5300","5.5500","5.4110","","0.18%"
"05/23/2000","5.5250","5.4800","5.5350","5.4110","","0.09%"
"05/22/2000","5.5200","5.5100","5.5400","5.4110","","-0.54%"
"05/19/2000","5.5500","5.4100","5.5600","5.4100","","2.59%"
"05/18/2000","5.4100","5.4150","5.4220","5.4080","","-1.81%"
"05/17/2000","5.5100","5.4300","5.5150","5.4000","","0.55%"
"05/16/2000","5.4800","5.4600","5.5500","5.4100","","-0.99%"
"05/15/2000","5.5350","5.4800","5.5550","5.3900","","-0.45%"
"05/12/2000","5.5600","5.5000","5.5650","5.3900","","0.27%"
"05/11/2000","5.5450","5.4300","5.5500","5.3900","","0.73%"
"05/10/2000","5.5050","5.4700","5.5050","5.4700","","0.27%"
"05/09/2000","5.4900","5.4500","5.5000","5.4400","","-0.09%"
"05/08/2000","5.4950","5.4600","5.5050","5.4500","","0.00%"
"05/05/2000","5.4950","5.4300","5.5050","5.3900","","-0.09%"
"05/04/2000","5.5000","5.4800","5.5100","5.3900","","0.82%"
"05/03/2000","5.4550","5.4300","5.4550","5.4300","","-1.18%"
"05/02/2000","5.5200","5.4900","5.5200","5.4900","","-0.09%"
"05/01/2000","5.5250","5.5000","5.5250","5.5000","","0.00%"
"04/28/2000","5.5250","5.4900","5.5250","5.4900","","1.10%"
"04/27/2000","5.4650","5.3940","5.4750","5.3940","","0.09%"
"04/26/2000","5.4600","5.4000","5.4700","5.4000","","-0.36%"
"04/25/2000","5.4800","5.4300","5.4800","5.4050","","-0.27%"
"04/24/2000","5.4950","5.5000","5.5250","5.4100","","-0.18%"
"04/21/2000","5.5050","5.4200","5.5450","5.4200","","0.64%"
"04/20/2000","5.4700","5.4700","5.4950","5.4150","","0.88%"
"04/19/2000","5.4225","5.4800","5.5215","5.4210","","-2.21%"
"04/18/2000","5.5450","5.5100","5.5550","5.4250","","-0.27%"
"04/17/2000","5.5600","5.5200","5.5600","5.5100","","0.18%"
"04/14/2000","5.5500","5.5250","5.5520","5.4280","","2.16%"
"04/13/2000","5.4325","5.5100","5.5125","5.4250","","-1.94%"
"04/12/2000","5.5400","5.5200","5.5400","5.4300","","0.36%"
"04/11/2000","5.5200","5.5100","5.5200","5.4230","","-0.27%"
"04/10/2000","5.5350","5.5300","5.5450","5.4220","","-0.09%"
"04/07/2000","5.5400","5.4250","5.5400","5.4225","","0.36%"
"04/06/2000","5.5200","5.4900","5.5550","5.4230","","-0.27%"
"04/05/2000","5.5350","5.4300","5.6650","5.4200","","0.00%"
"04/04/2000","5.5350","5.4400","5.5350","5.4300","","1.72%"
"04/03/2000","5.4415","5.4800","5.5415","5.4320","","-1.69%"
"03/31/2000","5.5350","5.4280","5.5370","5.4260","","1.97%"
"03/30/2000","5.4280","5.4190","5.5215","5.4180","","-1.76%"
"03/29/2000","5.5250","5.4270","5.5350","5.4200","","0.55%"
"03/28/2000","5.4950","5.5000","5.5050","5.4230","","0.00%"
"03/27/2000","5.4950","5.4200","5.5050","5.4200","","0.00%"
"03/24/2000","5.4950","5.4900","5.5250","5.4000","","0.00%"
"03/23/2000","5.4950","5.5000","5.5250","5.4200","","-0.36%"
"03/22/2000","5.5150","5.4480","5.5250","5.4400","","0.00%"
"03/21/2000","5.5150","5.4450","5.5150","5.4400","","-0.54%"
"03/20/2000","5.5450","5.4700","5.5650","5.4580","","0.36%"
"03/17/2000","5.5250","5.4500","5.5350","5.4500","","1.42%"
"03/16/2000","5.4475","5.4500","5.4525","5.4420","","-0.24%"
"03/15/2000","5.4605","5.4560","5.4605","5.4560","","-1.35%"
"03/14/2000","5.5350","5.4600","5.5550","5.4600","","1.28%"
"03/13/2000","5.4650","5.5100","5.5250","5.4600","","-1.09%"
"03/10/2000","5.5250","5.4700","5.5550","5.4640","","-0.18%"
"03/09/2000","5.5350","5.5200","5.5860","5.4800","","-0.72%"
"03/08/2000","5.5750","5.5500","5.5850","5.5500","","0.00%"
"03/07/2000","5.5750","5.5100","5.5850","5.4950","","1.09%"
"03/06/2000","5.5150","5.6000","5.6120","5.5000","","-2.48%"
"03/03/2000","5.6550","5.6300","5.6650","5.5300","","0.18%"
"03/02/2000","5.6450","5.5200","5.6700","5.5150","","0.18%"
"03/01/2000","5.6350","5.5100","5.6350","5.5100","","-0.18%"
"02/29/2000","5.6450","5.6300","5.6650","5.5100","","-0.18%"
"02/28/2000","5.6550","5.4800","5.6550","5.4800","","0.62%"
"02/25/2000","5.6200","5.5100","5.6200","5.4900","","1.91%"
"02/24/2000","5.5145","5.5200","5.6215","5.5100","","-0.37%"
"02/23/2000","5.5350","5.5400","5.6450","5.5300","","-2.04%"
"02/22/2000","5.6500","5.5620","5.6900","5.5400","","-0.88%"
"02/21/2000","5.7000","5.6700","5.7400","5.5550","","0.44%"
"02/18/2000","5.6750","5.6700","5.7450","5.5820","","-0.87%"
"02/17/2000","5.7250","5.5850","5.7250","5.5800","","0.17%"
"02/16/2000","5.7150","5.6600","5.7150","5.5800","","1.60%"
"02/15/2000","5.6250","5.6500","5.7000","5.5800","","-1.32%"
"02/14/2000","5.7000","5.6600","5.7100","5.5900","","0.00%"
"02/11/2000","5.7000","5.6600","5.7100","5.6300","","-0.18%"
"02/10/2000","5.7100","5.6500","5.7250","5.6000","","-0.52%"
"02/09/2000","5.7400","5.6600","5.7900","5.6500","","2.59%"
"02/08/2000","5.5950","5.6200","5.6850","5.5800","","-1.41%"
"02/07/2000","5.6750","5.6300","5.6750","5.5900","","-0.09%"
"02/04/2000","5.6800","5.5500","5.6900","5.5500","","2.07%"
"02/03/2000","5.5650","5.4900","5.5650","5.4800","","0.45%"
"02/02/2000","5.5400","5.5000","5.5400","5.4800","","0.36%"
"02/01/2000","5.5200","5.5000","5.5500","5.4600","","-0.45%"
"01/31/2000","5.5450","5.5200","5.5550","5.4600","","-0.09%"
"01/28/2000","5.5500","5.4650","5.5500","5.4500","","0.27%"
"01/27/2000","5.5350","5.4750","5.5350","5.4000","","-0.45%"
"01/26/2000","5.5600","5.4750","5.5600","5.4690","","-0.71%"
"01/25/2000","5.6000","5.5500","5.6000","5.4600","","-1.06%"
"01/24/2000","5.6600","5.5500","5.6600","5.4900","","-0.04%"
"01/21/2000","5.6625","5.5300","5.6825","5.4800","","0.22%"
"01/20/2000","5.6500","5.5700","5.6600","5.5200","","0.36%"
"01/19/2000","5.6300","5.5600","5.6350","5.5500","","0.00%"
"01/18/2000","5.6300","5.5500","5.6700","5.5100","","0.54%"
"01/17/2000","5.6000","5.4000","5.6800","5.4000","","0.54%"
"01/14/2000","5.5700","5.5500","5.6100","5.4700","","0.36%"
"01/13/2000","5.5500","5.4500","5.6100","5.3800","","0.36%"
"01/12/2000","5.5300","5.4000","5.5700","5.4000","","-0.90%"
"01/11/2000","5.5800","5.5000","5.6200","5.4000","","-1.24%"
"01/10/2000","5.6500","5.4200","5.6500","5.2400","","4.24%"
"01/07/2000","5.4200","5.3700","5.4200","5.3700","","0.00%"
"01/06/2000","5.4200","5.3000","5.5100","5.3000","","-0.55%"
"01/05/2000","5.4500","5.3500","5.5400","5.2100","","4.86%"
"01/04/2000","5.1975","5.3000","5.3075","5.1900","","-0.19%"
"01/03/2000","5.2075","5.2000","5.2075","5.2000","","-0.05%"
